Id,FromAddress,ToAddress,Speed,Type,PermitDirection
6011,20601,20602,1000,Horizontal,Forward
6021,20602,15603,1000,Horizontal,Forward
6031,15603,10605,1000,Horizontal,Forward
6041,20604,10605,1000,Vertical,Forward
6051,10605,10607,1000,Horizontal,Forward
6061,20606,10607,1000,Vertical,Forward
6071,20608,20609,1000,Horizontal,Forward
6081,10607,15610,1000,Horizontal,Forward
6091,20609,15610,1000,Horizontal,Forward
6101,15610,15611,1000,Horizontal,Forward
6111,15611,10612,1000,Horizontal,Forward
6121,10612,15613,1000,Horizontal,Forward
6131,15613,15614,1000,Horizontal,Forward
6141,15614,10615,1000,Vertical,Forward
6151,15613,20616,1000,Horizontal,Forward
6161,20616,20617,1000,Horizontal,Forward
6171,10615,20618,1000,Horizontal,Forward
6181,10615,20619,1000,Horizontal,Forward
6191,20620,20621,1000,Horizontal,Forward
6201,15611,15622,1000,Horizontal,Forward
6211,20621,15622,1000,Horizontal,Forward
6221,10612,10623,1000,Vertical,Forward
6231,15622,10623,1000,Horizontal,Forward
6241,10623,24624,1000,Vertical,Forward
6251,20608,10625,1000,Horizontal,Forward
6261,10625,24626,1000,Vertical,Forward
