Id,FromAddress,ToAddress,Speed, Type,PermitDirection
1001,10001,10002,1000,Horizontal,Forward
1002,10002,10003,1000,Horizontal,Forward
1003,10003,10004,200,R2000,Forward
1004,10004,10005,1000,Horizontal,Forward
1005,10005,10006,1000,Horizontal,Forward
1006,10006,10007,1000,Horizontal,Forward
1007,10007,10008,1000,Horizontal,Forward
1008,10008,10009,500,Vertical,Forward
1009,10009,10010,600,Horizontal,Forward
1010,10010,10011,600,Horizontal,Forward
1011,10011,10012,600,Horizontal,Forward
