Id,FromAddress,ToAddress,Speed,Type,PermitDirection
6011,20301,10304,1000,Horizontal,Forward
6021,10304,15303,1000,Vertical,Forward
6031,10304,20302,1000,Horizontal,Forward
6051,10306,20307,1000,Vertical,Forward
6061,15303,10306,1000,Horizontal,Forward
6071,10308,15309,1000,Vertical,Forward
6081,10306,15309,1000,Horizontal,Forward
6091,10310,20311,1000,Vertical,Forward
6101,15309,10310,1000,Horizontal,Forward
6111,20312,20313,1000,Horizontal,Forward
6121,20313,20314,1000,Horizontal,Forward
6131,20314,20315,1000,Horizontal,Forward
6141,10316,15319,1000,Horizontal,Forward
6161,10308,15319,1000,Horizontal,Forward
6171,20320,10316,1000,Vertical,Forward
6181,20321,10351,1000,Vertical,Forward
6191,24322,15325,1000,Horizontal,Forward
6201,15319,15325,1000,Horizontal,Forward
6211,20326,10327,1000,Vertical,Forward
6221,15325,10327,1000,Horizontal,Forward
6231,20328,10329,1000,Vertical,Forward
6241,10327,10329,1000,Horizontal,Forward
6251,20330,10331,1000,Vertical,Forward
6261,10331,10333,1000,Vertical,Forward
6271,10329,10331,1000,Horizontal,Forward
6281,20334,10335,1000,Vertical,Forward
6291,10335,10337,1000,Vertical,Forward
6301,10331,10335,1000,Horizontal,Forward
6311,10333,10337,1000,Horizontal,Forward
6321,20340,10341,1000,Vertical,Forward
6331,10337,10341,1000,Horizontal,Forward
6341,20342,10343,1000,Vertical,Forward
6351,10341,10343,1000,Horizontal,Forward
6361,10343,15344,1000,Horizontal,Forward
6371,10345,10346,1000,Horizontal,Forward
6381,10346,10347,1000,Horizontal,Forward
6391,10347,10348,1000,Horizontal,Forward
6401,15344,10348,1000,Vertical,Forward
6411,10348,10349,1000,Horizontal,Forward
6421,10316,15350,1000,Horizontal,Forward
6431,15350,10351,1000,Horizontal,Forward
6441,24322,15350,1000,Vertical,Forward
6451,10351,10352,1000,Vertical,Forward
6461,20315,10352,1000,Horizontal,Forward
6471,10345,20353,1000,Vertical,Forward
6481,10346,20354,1000,Vertical,Forward
6491,10347,20355,1000,Vertical,Forward
6501,10349,20356,1000,Vertical,Forward
