Id,FromAddress,ToAddress,Speed,Type,PermitDirection
6011,20601,10602,1000,Vertical,Forward
6021,20603,10604,1000,Vertical,Forward
6031,10602,15605,1000,Horizontal,Forward
6041,10604,15605,1000,Horizontal,Forward
6051,15605,10606,1000,Horizontal,Forward
6061,10606,15607,1000,Vertical,Forward
6071,15607,20608,1000,Vertical,Forward
6081,20608,20609,1000,Horizontal,Forward
6091,20610,10611,1000,Vertical,Forward
6101,10611,15612,1000,Vertical,Forward
6111,10606,10611,1000,Horizontal,Forward
6121,15607,15612,1000,Horizontal,Forward
6131,10611,10613,1000,Horizontal,Forward
6141,10613,15614,1000,Vertical,Forward
6151,15614,10615,1000,Horizontal,Forward
6161,10615,10616,1000,Horizontal,Forward
6171,10615,20617,1000,Vertical,Forward
6181,10616,20618,1000,Vertical,Forward
6191,20619,10620,1000,Vertical,Forward
6201,10613,10620,1000,Horizontal,Forward
6211,15666,10622,1000,Vertical,Forward
6251,10622,10624,1000,Horizontal,Forward
6291,10624,10626,1000,Horizontal,Forward
6301,10626,10628,1000,Horizontal,Forward
6311,15629,20630,1000,Horizontal,Forward
6321,20630,20631,1000,Horizontal,Forward
6331,20631,15632,1000,Horizontal,Forward
6341,15632,15633,1000,Horizontal,Forward
6351,15632,15633,1000,Horizontal,Forward
6361,10628,15629,1000,Horizontal,Forward
6371,15634,15635,1000,Horizontal,Forward
6381,15635,20636,1000,Horizontal,Forward
6391,20636,10637,1000,Horizontal,Forward
6401,10637,20638,1000,Horizontal,Forward
6411,20638,15639,1000,Horizontal,Forward
6421,15632,15634,1000,Horizontal,Forward
6431,15633,15635,1000,Horizontal,Forward
6441,10637,15640,1000,Vertical,Forward
6451,20641,20642,1000,Horizontal,Forward
6461,20642,10643,1000,Horizontal,Forward
6471,10643,10644,1000,Horizontal,Forward
6481,15640,20642,1000,Vertical,Forward
6491,15639,10643,1000,Vertical,Forward
6501,10643,20645,1000,Vertical,Forward
6511,10644,20646,1000,Vertical,Forward
6521,20647,10648,1000,Vertical,Forward
6531,15634,20647,1000,Horizontal,Forward
6541,15635,10648,1000,Horizontal,Forward
6551,20649,10650,1000,Vertical,Forward
6561,20647,20649,1000,Horizontal,Forward
6571,10648,10650,1000,Horizontal,Forward
6581,20649,10651,1000,Horizontal,Forward
6591,10650,10652,1000,Horizontal,Forward
6601,10653,15654,1000,Vertical,Forward
6611,15654,24655,1000,Vertical,Forward
6621,10651,10653,1000,Horizontal,Forward
6631,10652,15654,1000,Horizontal,Forward
6641,10656,20657,1000,Vertical,Forward
6651,10658,20659,1000,Vertical,Forward
6661,10656,10658,1000,Horizontal,Forward
6671,10658,15654,1000,Horizontal,Forward
6681,10653,20660,1000,Horizontal,Forward
6691,20660,20661,1000,Horizontal,Forward
6701,20661,15662,1000,Horizontal,Forward
6711,15654,15663,1000,Horizontal,Forward
6721,15662,15663,1000,Horizontal,Forward
6731,15663,20664,1000,Horizontal,Forward
6741,20664,20665,1000,Horizontal,Forward
6751,10622,11620,1000,Horizontal,Forward
6761,11620,11613,1000,Horizontal,Forward
6771,11613,15614,1000,Vertical,Forward
6781,15666,24621,1000,Vertical,Forward
