Id,FromAddress,ToAddress,Speed,Type,PermitDirection
3011,10301,20302,1000,Vertical,Forward
3021,10303,20304,1000,Vertical,Forward
3031,10301,10303,1000,Horizontal,Forward
3041,10303,10305,1000,Horizontal,Forward
3051,10305,10306,1000,Horizontal,Forward
3061,10306,10307,1000,Horizontal,Forward
3071,10307,10308,1000,Horizontal,Forward
3081,10308,10309,1000,Horizontal,Forward
3091,10309,10310,1000,Horizontal,Forward
3101,10310,15311,1000,Horizontal,Forward
3111,15311,10312,1000,Horizontal,Forward
3121,10312,10313,1000,Horizontal,Forward
3131,10313,15314,1000,Horizontal,Forward
3141,15314,10315,1000,Vertical,Forward
3151,10315,20316,1000,Horizontal,Forward
3161,20316,20317,1000,Horizontal,Forward
3171,10306,20318,1000,Vertical,Forward
3181,10307,20319,1000,Vertical,Forward
3191,10308,10320,1000,Vertical,Forward
3201,10309,20321,1000,Vertical,Forward
3211,10310,20322,1000,Vertical,Forward
3221,10312,20323,1000,Vertical,Forward
3231,10313,20324,1000,Vertical,Forward
3251,10326,15327,1000,Horizontal,Forward
3261,15327,10328,1000,Vertical,Forward
3271,15380,20364,1000,Vertical,Forward
3321,10326,20330,1000,Vertical,Forward
3331,15327,20331,1000,Vertical,Forward
3341,10328,10333,1000,Horizontal,Forward
3351,10333,10334,1000,Horizontal,Forward
3361,10334,10335,1000,Horizontal,Forward
3371,10335,15336,1000,Vertical,Forward
3381,15336,10337,1000,Horizontal,Forward
3391,10337,10338,1000,Horizontal,Forward
3401,10337,20339,1000,Vertical,Forward
3411,10338,20340,1000,Vertical,Forward
3421,10335,10341,1000,Horizontal,Forward
3431,10341,15342,1000,Vertical,Forward
3441,15311,10343,1000,Horizontal,Forward
3451,10343,10344,1000,Horizontal,Forward
3461,20345,20346,1000,Horizontal,Forward
3471,20346,15347,1000,Horizontal,Forward
3481,10344,15347,1000,Horizontal,Forward
3491,15348,20349,1000,Horizontal,Forward
3501,20349,20350,1000,Horizontal,Forward
3511,15347,15348,1000,Horizontal,Forward
3521,10351,10352,1000,Vertical,Forward
3531,15348,10352,1000,Horizontal,Forward
3541,10353,15354,1000,Vertical,Forward
3551,15354,20355,1000,Horizontal,Forward
3561,20355,10356,1000,Horizontal,Forward
3571,10356,20357,1000,Horizontal,Forward
3581,20357,15358,1000,Horizontal,Forward
3591,15358,15359,1000,Horizontal,Forward
3601,10341,10353,1000,Horizontal,Forward
3611,15342,10356,1000,Vertical,Forward
3621,10351,15358,1000,Horizontal,Forward
3631,10352,15359,1000,Horizontal,Forward
3641,10360,15361,1000,Vertical,Forward
3651,15380,24362,1000,Vertical,Forward
3661,15358,10360,1000,Horizontal,Forward
3691,15361,15380,1000,Vertical,Forward
3701,15361,20363,1000,Vertical,Forward
3711,10360,20365,1000,Horizontal,Forward
3721,10366,15367,1000,Vertical,Forward
3731,15367,10368,1000,Vertical,Forward
3741,20365,10368,1000,Horizontal,Forward
3751,15367,24369,1000,Horizontal,Forward
3771,20371,20373,1000,Horizontal,Forward
3801,10366,20373,1000,Horizontal,Forward
3811,10368,15374,1000,Horizontal,Forward
3821,15374,20375,1000,Vertical,Forward
3831,20375,20376,1000,Horizontal,Forward
3841,24362,10377,1000,Horizontal,Forward
3851,10377,20378,1000,Vertical,Forward
3861,10379,10377,1000,Vertical,Forward
3871,10379,15361,1000,Horizontal,Forward
3881,10379,15359,1000,Horizontal,Forward
