Id,FromAddress,ToAddress,Speed,Type,PermitDirection
1011,24001,15002,1000,Vertical,Forward
1031,15002,20004,1000,Horizontal,Forward
1041,20004,20005,1000,Horizontal,Forward
1051,20005,15006,1000,Horizontal,Forward
1061,10007,10008,1000,Horizontal,Forward
1071,10008,15009,1000,Horizontal,Forward
1081,15006,10010,1000,Horizontal,Forward
1091,15009,10010,1000,Vertical,Forward
1101,10007,20011,1000,Vertical,Forward
1111,10008,20012,1000,Vertical,Forward
1121,15009,15014,1000,Horizontal,Forward
1131,10013,15014,1000,Horizontal,Forward
1141,15014,10015,1000,Vertical,Forward
1151,10013,20016,1000,Vertical,Forward
1161,15014,20017,1000,Vertical,Forward
1171,10015,10018,1000,Horizontal,Forward
1181,10018,20019,1000,Vertical,Forward
1191,10018,10020,1000,Horizontal,Forward
1201,10020,20021,1000,Vertical,Forward
1211,24022,20023,1000,Horizontal,Forward
1221,20023,20024,1000,Horizontal,Forward
1241,20024,15026,1000,Vertical,Forward
1251,15026,10028,1000,Vertical,Forward
1261,20027,10028,1000,Horizontal,Forward
1271,10028,20027,1000,Horizontal,Forward
1281,20027,10029,1000,Horizontal,Forward
1291,10029,10030,1000,Vertical,Forward
1301,10030,10020,1000,Horizontal,Forward
